微博id,uni_id,url,主页,发布时间,国家,城市,微博bid,微博作者,微博内容,性别,情感倾向,点赞数,爬取时间,用户关注数,用户简介,省份,粉丝数,评论数,转发数
7494242625.0,,https://m.weibo.cn/detail/P3B3sERnK,https://m.weibo.cn/u/7494242625?,2024-12-06 13:21:21,中国,青岛,P3B3sERnK,想吃芝士榴莲_,山东大学，竖中指，tmd积极分子审核这么严，我真服了 ,f,0.0642229483083216,1.0,2024-12-06 19:09:27,175.0,福多顺意 四时平安,山东,7,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7867425494?,,,,,,华夏福地 主卧 带阳台 近山东大学 齐鲁师范大学 洪家楼 印象城 民水民电 ,f,0.9973721314305668,0.0,2024-10-15 19:25:14,0.0,,,1,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7557860074?,,,,,,山东大学SDU请问有人知道山大经研院魏啸老师和张恒国老师怎么样吗(或许还有张进峰老师)未来应统想走数据分析方向，希望导师不push，人比较好，方向偏数分那种 ,f,0.9999997921243594,1.0,2024-10-15 19:25:14,34.0,,,13,1.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7879282651?,,,,,,济南租房  🏠印象城 洪家楼 山东大学 大明湖 北园大街附近两间房 一间550，带空调超便宜无中介费，无杂费可以短租可以月付，房东直租直签 济南·华夏福地 ,m,0.0021572931159565,0.0,2024-10-15 19:25:14,61.0,,,4,2.0,0.0
7878780414.0,,https://m.weibo.cn/detail/OBGvq2v1t,https://m.weibo.cn/u/5109304667?,2024-10-15 18:59:58,中国,济南,OBGvq2v1t,项目强省会,山东大学研究生  想问问哥哥姐姐们山大护理研究生导师有没有推荐的呀！ ,f,0.999999187875378,0.0,2024-10-15 19:25:14,121.0,,山东,258,1.0,0.0
7867425494.0,,https://m.weibo.cn/detail/OBwLd17r5,https://m.weibo.cn/u/6535021854?,2024-10-14 18:11:25,中国,济南,OBwLd17r5,没睡醒ikun,山东大学(兴隆山校区) 有人出电动车吗，在国家大学科技园这边上班， ,m,0.9996811887004048,0.0,2024-10-15 19:25:14,44.0,。,山东,27,1.0,0.0
7848654933.0,,https://m.weibo.cn/detail/OBEe5qBAq,https://m.weibo.cn/u/7927601478?,2024-10-15 13:11:48,中国,,OBEe5qBAq,济南租房-宥,#佳能大学生影像节#灯光温暖，气氛热烈的夜晚。by：佳能EOS R8，镜头RF28-70mm F2.8 IS STM，山东大学 春日秋和两三事的微博视频 ,f,0.9999950773639804,0.0,2024-10-15 19:25:14,4.0,绿泡泡➕17353399035,山东,1,0.0,0.0
7832559132.0,,https://m.weibo.cn/detail/OBEY2h0Oc,https://m.weibo.cn/u/5865709871?,2024-10-15 15:05:00,中国,北京,OBEY2h0Oc,山大的蛆_,还有五天就能吃上山东大学鸡蛋饼 ,f,0.9570461974261228,0.0,2024-10-15 19:25:14,216.0,会如愿的,北京,117,1.0,0.0
5865709871.0,,https://m.weibo.cn/detail/OByuEiJiy,https://m.weibo.cn/u/2468566497?,2024-10-14 22:36:07,中国,天津,OByuEiJiy,不如整点薯条吧,#交警正能量##暖心警事# 近日，武城县一男子受伤严重，急需送往山东大学齐鲁医院德州医院救治，德州交警铁骑立刻出警，果断规划最优路线，鸣警笛、持续喊话，提醒社会车辆避让，在保证安全的前提下确保求助车辆以最快的速度到达医院。原本需要15分钟的路程，在德州交警的护送下仅用时5分钟！  ...全文,f,0.9989739570160728,0.0,2024-10-15 19:25:14,2254.0,欢迎访问德州市公安局交警支队官方微博。关注民生热点，剖析交管百态，解读案例法规，服务百姓出行。我们将竭诚为您服务。,天津,32.9万,1.0,0.0
7810199617.0,,https://m.weibo.cn/detail/OBDqs5XNM,https://m.weibo.cn/u/6480823374?,2024-10-15 11:09:31,中国,西安,OBDqs5XNM,不是脆皮小雪糕,山东大学SDU  不好意思打扰啦，我想知道各位学长学姐有没有山东大学第一届新文科实践大赛的一些主题介绍呢谢谢谢谢！ ,f,0.9999499172157388,0.0,2024-10-15 19:25:14,372.0,,陕西,1,1.0,0.0
7780725722.0,,https://m.weibo.cn/detail/OBwqKpRSP,https://m.weibo.cn/u/7917309824?,2024-10-14 17:21:01,中国,济南,OBwqKpRSP,陵城融媒,考场给我分山东大学去了 我滴妈呀好远 坐地铁两个半小时 ,f,0.951055479263763,0.0,2024-10-15 19:25:14,29.0,生人勿近 熟人更是滚开｜abo,山东,4,1.0,0.0
7747002322.0,,https://m.weibo.cn/detail/OBF6baak7,https://m.weibo.cn/u/1851324097?,2024-10-15 15:25:04,中国,青岛,OBF6baak7,青岛蓝谷,山东大学第二医院张基勋吴珊做双眼皮鼻子全切大佬案例前几年做翻车的医 生不知道哪个下水道没盖好，又给你爬出来了。 ,m,0.7875029001622188,0.0,2024-10-15 19:25:14,0.0,,山东,0,1.0,0.0
7747002322.0,,https://m.weibo.cn/detail/OBF6baak7,https://m.weibo.cn/u/1851324097?,2024-10-15 15:25:04,中国,青岛,OBF6baak7,青岛蓝谷,山东大学第二医院张基勋吴珊做双眼皮鼻子全切大佬案例前几年做翻车的医 生不知道哪个下水道没盖好，又给你爬出来了。 ,m,0.7875029001622188,0.0,2024-10-15 19:25:14,0.0,,山东,0,1.0,0.0
6206622731.0,,https://m.weibo.cn/detail/OBCMUttaA,https://m.weibo.cn/u/7832559132?,2024-10-15 09:32:05,中国,成都,OBCMUttaA,川观新闻,今天害怕成绩认证进度太慢，去山东大学教务处咨询了一下，老师虽然没听说过，但是真的很有耐心，小红书查了一下山东大学学生因为可信电子凭证成绩单都过的很顺利，想起来之前过年家里有事故的时候学校为了我做的安排，真的很感激山东大学🥹 ,f,0.999999989984462,2.0,2024-10-15 19:25:14,69.0,等一下🫷龙光倍力丸！,四川,20,1.0,0.0
6267246584.0,,https://m.weibo.cn/detail/OBFfjqsnk,https://m.weibo.cn/u/6269615516?,2024-10-15 15:47:34,中国,济南,OBFfjqsnk,ireallyhavemuchthingstosay,山东大学SDU 济南有哪些效果好的雅思机构呀，最好是网课的 ,f,0.9972082560782896,1.0,2024-10-15 19:25:14,224.0,,山东,1,1.0,0.0
7630311390.0,,https://m.weibo.cn/detail/OBxkGo0uk,https://m.weibo.cn/u/6879785988?,2024-10-14 19:38:49,中国,天津,OBxkGo0uk,aHNey,山东大学SDU#我想和医疗中的死不认错叫个板##医疗诈骗##我的抗战##正畸课堂##狂飙#  山大口腔医学院（医院）院长、党委副书记葛少华、山大口腔医学院（医院）副院长、康虹院区院长魏福兰、山大口腔（山东省口腔）知名正畸专家王春玲早上好～  昨晚睡得好吗？  2015年年初，山大口腔通过了三甲 ...全文,f,0.9999797322536346,0.0,2024-10-15 19:25:14,629.0,学习与记录,天津,596,0.0,0.0
6269615516.0,,https://m.weibo.cn/detail/OBESM3HZ7,https://m.weibo.cn/u/7182831353?,2024-10-15 14:52:02,中国,济南,OBESM3HZ7,幸福的事6269615516,#山东大学123周年校庆# 山大生日快乐,f,0.9998531936896424,0.0,2024-10-15 19:25:14,816.0,,山东,33,0.0,0.0
